seller_id,join_date,seller_name,city,rating
6508,2025-04-24,Seller 6508,Faisalabad,3.3
6509,2025-05-24,Seller 6509,Islamabad,4.6
6510,2023-09-02,Seller 6510,Multan,4.7
6511,2024-04-29,Seller 6511,Karachi,4.9
6512,2024-08-05,Seller 6512,Faisalabad,4.1
6513,2025-02-05,Seller 6513,Multan,4.2
6514,2024-07-06,Seller 6514,Lahore,3.3
6515,2023-05-30,Seller 6515,Faisalabad,4.4
6516,2025-04-03,Seller 6516,Lahore,4.0
6517,2025-06-22,Seller 6517,Lahore,4.8
6518,2024-06-19,Seller 6518,Lahore,4.4
6519,2025-01-03,Seller 6519,Faisalabad,3.6
6520,2023-12-06,Seller 6520,Multan,4.3
6521,2024-07-02,Seller 6521,Islamabad,3.9
6522,2022-12-29,Seller 6522,Islamabad,4.9
6523,2025-11-10,Seller 6523,Karachi,4.7
6524,2023-09-25,Seller 6524,Karachi,5.0
6525,2023-01-14,Seller 6525,Faisalabad,4.2
6526,2023-12-15,Seller 6526,Faisalabad,4.7
6527,2023-03-09,Seller 6527,Karachi,3.6
6528,2024-08-10,Seller 6528,Karachi,3.1
6529,2024-07-15,Seller 6529,Karachi,4.1
6530,2024-11-15,Seller 6530,Faisalabad,3.6
6531,2024-10-14,Seller 6531,Lahore,3.2
6532,2024-09-21,Seller 6532,Islamabad,4.4
6533,2024-12-14,Seller 6533,Faisalabad,4.2
6534,2023-08-19,Seller 6534,Lahore,3.5
6535,2025-06-22,Seller 6535,Karachi,3.0
6536,2025-06-24,Seller 6536,Faisalabad,4.4
6537,2025-04-15,Seller 6537,Islamabad,3.7
6538,2024-12-26,Seller 6538,Lahore,3.1
6539,2024-09-06,Seller 6539,Multan,5.0
6540,2025-12-01,Seller 6540,Multan,4.6
6541,2023-05-12,Seller 6541,Lahore,4.9
6542,2024-09-21,Seller 6542,Multan,4.0
6543,2023-01-10,Seller 6543,Multan,4.7
6544,2023-02-02,Seller 6544,Karachi,4.6
6545,2023-01-21,Seller 6545,Faisalabad,3.9
6546,2024-12-12,Seller 6546,Multan,3.1
6547,2023-03-11,Seller 6547,Faisalabad,3.8
6548,2025-11-16,Seller 6548,Multan,4.1
6549,2024-01-27,Seller 6549,Islamabad,3.1
6550,2024-02-18,Seller 6550,Faisalabad,4.1
6551,2025-09-13,Seller 6551,Islamabad,3.9
6552,2023-01-10,Seller 6552,Faisalabad,3.9
6553,2025-09-23,Seller 6553,Karachi,3.7
6554,2024-09-18,Seller 6554,Multan,3.3
6555,2024-02-19,Seller 6555,Faisalabad,4.1
6556,2023-10-11,Seller 6556,Faisalabad,3.5
6557,2025-01-06,Seller 6557,Karachi,3.7
6558,2025-02-16,Seller 6558,Islamabad,4.8
6559,2023-06-09,Seller 6559,Islamabad,4.7
6560,2023-03-04,Seller 6560,Islamabad,3.4
6561,2023-08-31,Seller 6561,Karachi,3.8
6562,2025-10-09,Seller 6562,Multan,4.6
6563,2025-08-27,Seller 6563,Karachi,3.2
6564,2024-10-28,Seller 6564,Multan,3.2
6565,2025-05-18,Seller 6565,Islamabad,4.3
6566,2024-01-26,Seller 6566,Lahore,3.5
6567,2023-12-06,Seller 6567,Faisalabad,3.2
6568,2023-09-25,Seller 6568,Multan,4.6
6569,2024-07-02,Seller 6569,Islamabad,4.1
6570,2022-12-27,Seller 6570,Lahore,3.7
6571,2024-06-14,Seller 6571,Karachi,3.9
6572,2023-01-08,Seller 6572,Multan,4.7
6573,2024-08-21,Seller 6573,Karachi,3.3
6574,2025-08-21,Seller 6574,Faisalabad,3.5
6575,2025-10-21,Seller 6575,Lahore,4.7
6576,2023-03-12,Seller 6576,Faisalabad,4.5
6577,2025-08-08,Seller 6577,Lahore,4.6
6578,2024-04-14,Seller 6578,Faisalabad,4.1
6579,2024-02-13,Seller 6579,Multan,4.3
6580,2024-05-15,Seller 6580,Faisalabad,3.1
6581,2024-02-16,Seller 6581,Karachi,4.8
6582,2023-03-19,Seller 6582,Faisalabad,3.4
6583,2023-01-17,Seller 6583,Lahore,3.5
6584,2024-09-19,Seller 6584,Lahore,3.4
6585,2023-09-30,Seller 6585,Islamabad,3.7
6586,2024-06-27,Seller 6586,Islamabad,3.7
6587,2025-04-22,Seller 6587,Islamabad,3.0
6588,2025-07-24,Seller 6588,Faisalabad,3.4
6589,2025-02-08,Seller 6589,Islamabad,4.8
6590,2025-06-05,Seller 6590,Faisalabad,3.6
6591,2024-05-03,Seller 6591,Lahore,4.0
6592,2025-02-04,Seller 6592,Islamabad,4.2
6593,2024-01-27,Seller 6593,Karachi,4.3
6594,2023-01-08,Seller 6594,Multan,4.2
6595,2025-12-02,Seller 6595,Faisalabad,3.3
6596,2025-05-06,Seller 6596,Lahore,3.0
6597,2023-06-26,Seller 6597,Faisalabad,3.9
6598,2023-01-29,Seller 6598,Lahore,3.0
6599,2023-09-20,Seller 6599,Faisalabad,4.4
6600,2024-05-25,Seller 6600,Multan,3.8
6601,2023-08-30,Seller 6601,Lahore,3.6
6602,2025-02-18,Seller 6602,Karachi,3.2
6603,2024-08-25,Seller 6603,Lahore,3.1
6604,2024-11-12,Seller 6604,Islamabad,3.0
6605,2025-07-13,Seller 6605,Multan,3.5
6606,2025-03-19,Seller 6606,Karachi,4.0
6607,2023-03-24,Seller 6607,Faisalabad,4.5
6608,2025-11-01,Seller 6608,Faisalabad,3.1
6609,2022-12-25,Seller 6609,Lahore,4.0
6610,2023-06-27,Seller 6610,Lahore,3.1
6611,2023-12-27,Seller 6611,Faisalabad,3.8
6612,2024-09-27,Seller 6612,Islamabad,3.7
6613,2025-04-30,Seller 6613,Multan,3.9
6614,2023-03-21,Seller 6614,Karachi,3.5
6615,2023-02-01,Seller 6615,Faisalabad,3.8
6616,2023-02-21,Seller 6616,Multan,3.7
6617,2024-04-10,Seller 6617,Islamabad,4.3
6618,2024-07-26,Seller 6618,Karachi,3.1
6619,2025-03-13,Seller 6619,Multan,4.2
6620,2023-01-30,Seller 6620,Multan,4.7
6621,2025-06-02,Seller 6621,Lahore,4.3
6622,2023-01-07,Seller 6622,Multan,4.9
6623,2025-03-09,Seller 6623,Islamabad,3.2
6624,2025-01-29,Seller 6624,Faisalabad,3.5
6625,2023-08-28,Seller 6625,Multan,3.3
6626,2025-01-27,Seller 6626,Karachi,3.4
6627,2024-10-27,Seller 6627,Lahore,4.0
6628,2024-02-21,Seller 6628,Islamabad,4.7
6629,2024-06-23,Seller 6629,Karachi,4.4
6630,2025-09-15,Seller 6630,Faisalabad,3.9
6631,2025-07-28,Seller 6631,Faisalabad,3.2
6632,2024-02-07,Seller 6632,Lahore,4.4
6633,2023-12-18,Seller 6633,Karachi,4.7
6634,2022-12-30,Seller 6634,Karachi,3.8
6635,2024-03-19,Seller 6635,Karachi,3.2
6636,2024-08-08,Seller 6636,Lahore,3.6
6637,2023-09-09,Seller 6637,Islamabad,4.1
6638,2025-01-20,Seller 6638,Lahore,4.6
6639,2023-05-12,Seller 6639,Faisalabad,4.8
6640,2023-11-30,Seller 6640,Faisalabad,4.5
6641,2024-06-21,Seller 6641,Lahore,4.9
6642,2023-02-28,Seller 6642,Karachi,3.3
6643,2023-05-24,Seller 6643,Lahore,3.6
6644,2024-05-22,Seller 6644,Faisalabad,4.3
6645,2024-06-24,Seller 6645,Faisalabad,4.3
6646,2024-01-09,Seller 6646,Lahore,4.7
6647,2023-07-06,Seller 6647,Faisalabad,3.9
6648,2024-09-29,Seller 6648,Faisalabad,4.9
6649,2025-04-03,Seller 6649,Lahore,4.2
6650,2025-02-18,Seller 6650,Karachi,3.1
6651,2024-02-16,Seller 6651,Islamabad,3.4
6652,2023-07-27,Seller 6652,Lahore,4.0
6653,2024-11-05,Seller 6653,Lahore,3.6
6654,2023-06-19,Seller 6654,Multan,4.6
6655,2025-09-25,Seller 6655,Karachi,4.9
6656,2023-12-13,Seller 6656,Lahore,4.8
6657,2025-02-15,Seller 6657,Lahore,3.9
6658,2023-08-31,Seller 6658,Islamabad,4.2
6659,2023-05-26,Seller 6659,Multan,3.9
6660,2023-03-10,Seller 6660,Lahore,4.0
6661,2024-12-06,Seller 6661,Lahore,4.9
6662,2025-03-01,Seller 6662,Faisalabad,3.3
6663,2023-01-24,Seller 6663,Lahore,3.4
6664,2023-06-29,Seller 6664,Multan,4.0
6665,2024-09-27,Seller 6665,Karachi,5.0
6666,2024-01-31,Seller 6666,Islamabad,3.4
6667,2024-06-20,Seller 6667,Multan,3.7
6668,2024-11-09,Seller 6668,Multan,4.8
6669,2023-08-28,Seller 6669,Islamabad,3.2
6670,2024-10-21,Seller 6670,Islamabad,4.7
6671,2025-09-13,Seller 6671,Multan,3.4
6672,2023-02-21,Seller 6672,Islamabad,3.0
6673,2024-04-16,Seller 6673,Karachi,4.3
6674,2025-03-18,Seller 6674,Karachi,3.8
6675,2023-06-26,Seller 6675,Multan,4.5
6676,2023-11-15,Seller 6676,Faisalabad,3.8
6677,2024-07-26,Seller 6677,Lahore,4.7
6678,2025-05-02,Seller 6678,Lahore,4.2
6679,2025-11-04,Seller 6679,Faisalabad,4.1
6680,2023-09-15,Seller 6680,Faisalabad,3.0
6681,2024-08-02,Seller 6681,Islamabad,4.3
6682,2025-10-24,Seller 6682,Lahore,4.2
6683,2025-04-10,Seller 6683,Faisalabad,4.4
6684,2023-08-12,Seller 6684,Lahore,3.1
6685,2025-08-29,Seller 6685,Islamabad,4.6
6686,2024-03-01,Seller 6686,Multan,3.3
6687,2024-02-15,Seller 6687,Islamabad,3.9
6688,2024-09-05,Seller 6688,Multan,3.8
6689,2022-12-16,Seller 6689,Multan,4.4
6690,2025-10-24,Seller 6690,Lahore,4.2
6691,2024-05-26,Seller 6691,Multan,4.1
6692,2023-03-29,Seller 6692,Lahore,3.1
6693,2023-05-26,Seller 6693,Islamabad,4.8
6694,2024-10-10,Seller 6694,Karachi,4.2
6695,2023-07-06,Seller 6695,Lahore,4.1
6696,2025-06-09,Seller 6696,Islamabad,4.7
6697,2023-09-19,Seller 6697,Faisalabad,3.2
6698,2025-02-14,Seller 6698,Karachi,3.7
6699,2023-01-01,Seller 6699,Faisalabad,3.3
6700,2023-04-17,Seller 6700,Islamabad,3.1
6701,2023-03-31,Seller 6701,Multan,3.9
6702,2024-01-22,Seller 6702,Islamabad,3.1
6703,2025-04-20,Seller 6703,Lahore,3.2
6704,2024-12-24,Seller 6704,Faisalabad,3.1
6705,2023-05-13,Seller 6705,Lahore,3.1
6706,2023-08-25,Seller 6706,Multan,4.5
6707,2023-01-03,Seller 6707,Lahore,4.3
6708,2023-04-12,Seller 6708,Lahore,3.3
6709,2025-03-21,Seller 6709,Islamabad,3.1
6710,2024-02-03,Seller 6710,Lahore,4.6
6711,2023-10-15,Seller 6711,Karachi,3.3
6712,2023-02-06,Seller 6712,Multan,3.3
6713,2023-12-11,Seller 6713,Faisalabad,4.3
6714,2024-12-03,Seller 6714,Lahore,4.8
6715,2025-10-10,Seller 6715,Lahore,4.4
6716,2024-01-19,Seller 6716,Multan,3.9
6717,2023-11-22,Seller 6717,Islamabad,4.7
6718,2025-03-19,Seller 6718,Multan,3.0
6719,2024-01-30,Seller 6719,Multan,3.9
6720,2023-10-05,Seller 6720,Lahore,3.5
6721,2024-08-13,Seller 6721,Lahore,4.7
6722,2025-03-31,Seller 6722,Faisalabad,3.9
6723,2024-06-23,Seller 6723,Islamabad,4.4
6724,2022-12-20,Seller 6724,Faisalabad,3.0
6725,2024-03-27,Seller 6725,Karachi,4.8
6726,2024-12-20,Seller 6726,Islamabad,3.0
6727,2025-07-09,Seller 6727,Faisalabad,4.6
6728,2024-08-10,Seller 6728,Multan,4.1
6729,2023-06-30,Seller 6729,Lahore,3.9
6730,2025-01-24,Seller 6730,Multan,3.9
6731,2025-01-30,Seller 6731,Multan,4.9
6732,2023-03-09,Seller 6732,Faisalabad,4.3
6733,2025-08-30,Seller 6733,Lahore,4.0
6734,2024-05-17,Seller 6734,Lahore,4.9
6735,2023-08-30,Seller 6735,Faisalabad,3.8
6736,2024-08-01,Seller 6736,Lahore,4.5
6737,2024-12-23,Seller 6737,Karachi,4.0
6738,2023-07-28,Seller 6738,Multan,3.5
6739,2024-11-18,Seller 6739,Multan,4.1
6740,2024-01-26,Seller 6740,Faisalabad,3.9
6741,2024-01-30,Seller 6741,Lahore,4.0
6742,2024-07-10,Seller 6742,Islamabad,4.3
6743,2022-12-28,Seller 6743,Islamabad,3.7
6744,2024-01-06,Seller 6744,Lahore,3.9
6745,2024-01-19,Seller 6745,Karachi,4.3
6746,2024-03-18,Seller 6746,Islamabad,4.0
6747,2023-12-10,Seller 6747,Faisalabad,4.3
6748,2023-07-11,Seller 6748,Multan,3.2
6749,2024-10-07,Seller 6749,Faisalabad,4.6
6750,2025-02-13,Seller 6750,Faisalabad,4.8
6751,2024-05-24,Seller 6751,Multan,4.5
6752,2023-02-07,Seller 6752,Karachi,4.2
6753,2024-04-08,Seller 6753,Karachi,4.3
6754,2025-08-08,Seller 6754,Islamabad,4.8
6755,2025-07-23,Seller 6755,Karachi,4.3
6756,2023-05-05,Seller 6756,Faisalabad,4.2
6757,2023-09-09,Seller 6757,Multan,3.8
6758,2024-12-12,Seller 6758,Multan,3.7
6759,2023-02-04,Seller 6759,Islamabad,3.4
6760,2023-05-15,Seller 6760,Faisalabad,4.3
6761,2023-08-16,Seller 6761,Faisalabad,3.5
6762,2025-08-23,Seller 6762,Lahore,3.0
6763,2024-02-02,Seller 6763,Karachi,3.6
6764,2025-10-06,Seller 6764,Faisalabad,3.1
6765,2023-08-15,Seller 6765,Islamabad,3.0
6766,2023-04-24,Seller 6766,Lahore,4.5
6767,2024-11-07,Seller 6767,Lahore,3.8
6768,2024-08-07,Seller 6768,Karachi,3.7
6769,2023-07-30,Seller 6769,Lahore,3.3
6770,2023-12-27,Seller 6770,Multan,3.2
6771,2025-04-13,Seller 6771,Lahore,3.0
6772,2023-08-08,Seller 6772,Faisalabad,3.2
6773,2023-12-08,Seller 6773,Faisalabad,3.2
6774,2025-11-13,Seller 6774,Multan,3.8
6775,2025-01-03,Seller 6775,Lahore,3.2
6776,2024-04-26,Seller 6776,Islamabad,3.5
6777,2024-01-09,Seller 6777,Lahore,4.9
6778,2022-12-26,Seller 6778,Islamabad,4.8
6779,2024-03-01,Seller 6779,Lahore,4.3
6780,2025-09-17,Seller 6780,Islamabad,3.3
6781,2025-10-25,Seller 6781,Faisalabad,4.2
6782,2025-05-29,Seller 6782,Islamabad,4.2
6783,2023-05-27,Seller 6783,Islamabad,4.0
6784,2023-05-11,Seller 6784,Faisalabad,5.0
6785,2024-03-14,Seller 6785,Islamabad,5.0
6786,2024-11-11,Seller 6786,Multan,3.7
6787,2024-11-25,Seller 6787,Multan,4.0
6788,2024-06-28,Seller 6788,Islamabad,3.2
6789,2024-09-02,Seller 6789,Islamabad,4.4
6790,2024-08-29,Seller 6790,Faisalabad,3.9
6791,2022-12-20,Seller 6791,Lahore,4.8
6792,2024-11-27,Seller 6792,Karachi,3.8
6793,2024-03-17,Seller 6793,Multan,5.0
6794,2023-07-10,Seller 6794,Faisalabad,3.3
6795,2024-12-22,Seller 6795,Faisalabad,4.9
6796,2025-05-08,Seller 6796,Islamabad,3.1
6797,2025-03-20,Seller 6797,Faisalabad,4.4
6798,2024-06-23,Seller 6798,Multan,4.5
6799,2023-05-07,Seller 6799,Multan,3.6
6800,2024-11-09,Seller 6800,Lahore,5.0
6801,2023-09-09,Seller 6801,Karachi,4.4
6802,2024-02-22,Seller 6802,Faisalabad,4.3
6803,2023-10-17,Seller 6803,Karachi,4.3
6804,2024-03-11,Seller 6804,Lahore,3.1
6805,2025-02-07,Seller 6805,Faisalabad,3.8
6806,2023-03-28,Seller 6806,Faisalabad,3.8
6807,2024-04-10,Seller 6807,Faisalabad,3.4
6808,2024-01-03,Seller 6808,Faisalabad,4.1
6809,2024-11-22,Seller 6809,Multan,4.2
6810,2023-12-11,Seller 6810,Islamabad,4.7
6811,2025-03-16,Seller 6811,Multan,3.9
6812,2024-10-16,Seller 6812,Faisalabad,3.6
6813,2025-11-05,Seller 6813,Islamabad,3.6
6814,2025-07-12,Seller 6814,Lahore,3.4
6815,2025-12-02,Seller 6815,Faisalabad,4.9
6816,2024-08-09,Seller 6816,Karachi,3.6
6817,2025-11-20,Seller 6817,Lahore,4.9
6818,2025-03-02,Seller 6818,Multan,4.2
6819,2023-03-27,Seller 6819,Faisalabad,3.8
6820,2025-05-19,Seller 6820,Faisalabad,3.2
6821,2025-10-31,Seller 6821,Faisalabad,3.2
6822,2025-03-08,Seller 6822,Faisalabad,4.8
6823,2025-10-17,Seller 6823,Karachi,3.9
6824,2025-07-23,Seller 6824,Multan,4.8
6825,2022-12-07,Seller 6825,Faisalabad,4.9
6826,2025-08-07,Seller 6826,Islamabad,3.9
6827,2024-09-27,Seller 6827,Multan,4.4
6828,2024-07-06,Seller 6828,Faisalabad,4.8
6829,2024-11-25,Seller 6829,Multan,4.7
6830,2024-01-17,Seller 6830,Karachi,3.1
6831,2023-06-13,Seller 6831,Faisalabad,3.3
6832,2025-10-20,Seller 6832,Islamabad,4.7
6833,2024-03-19,Seller 6833,Karachi,4.7
6834,2024-01-31,Seller 6834,Lahore,5.0
6835,2024-05-23,Seller 6835,Islamabad,4.4
6836,2025-05-26,Seller 6836,Karachi,4.8
6837,2023-07-27,Seller 6837,Lahore,3.7
6838,2024-07-18,Seller 6838,Karachi,4.5
6839,2025-03-02,Seller 6839,Multan,3.4
6840,2024-05-12,Seller 6840,Faisalabad,4.3
6841,2024-03-25,Seller 6841,Lahore,4.0
6842,2025-05-26,Seller 6842,Lahore,3.2
6843,2023-10-02,Seller 6843,Karachi,4.0
6844,2023-02-08,Seller 6844,Lahore,4.3
6845,2023-04-12,Seller 6845,Lahore,3.5
6846,2023-06-11,Seller 6846,Faisalabad,3.4
6847,2024-12-03,Seller 6847,Islamabad,4.0
6848,2024-05-15,Seller 6848,Faisalabad,3.8
6849,2023-05-30,Seller 6849,Multan,3.3
6850,2023-05-28,Seller 6850,Faisalabad,3.8
6851,2025-01-26,Seller 6851,Islamabad,3.7
6852,2024-12-04,Seller 6852,Lahore,4.0
6853,2022-12-21,Seller 6853,Karachi,4.7
6854,2025-08-16,Seller 6854,Islamabad,3.2
6855,2025-03-15,Seller 6855,Islamabad,3.3
6856,2025-11-20,Seller 6856,Faisalabad,3.3
6857,2024-10-19,Seller 6857,Faisalabad,4.3
6858,2024-08-24,Seller 6858,Multan,4.4
6859,2023-12-24,Seller 6859,Karachi,4.3
6860,2024-03-21,Seller 6860,Lahore,3.3
6861,2023-10-13,Seller 6861,Karachi,5.0
6862,2023-01-04,Seller 6862,Faisalabad,4.2
6863,2025-06-14,Seller 6863,Multan,4.3
6864,2024-07-03,Seller 6864,Islamabad,3.5
6865,2025-02-24,Seller 6865,Multan,3.4
6866,2023-05-23,Seller 6866,Faisalabad,3.6
6867,2023-06-08,Seller 6867,Islamabad,3.1
6868,2023-01-11,Seller 6868,Lahore,4.0
6869,2023-05-21,Seller 6869,Lahore,4.9
6870,2025-05-02,Seller 6870,Multan,3.5
6871,2024-11-14,Seller 6871,Multan,3.5
6872,2025-02-13,Seller 6872,Lahore,3.8
6873,2025-09-28,Seller 6873,Multan,4.3
6874,2025-11-08,Seller 6874,Islamabad,4.6
6875,2024-09-18,Seller 6875,Lahore,3.5
6876,2023-06-12,Seller 6876,Islamabad,4.9
6877,2022-12-16,Seller 6877,Lahore,4.7
6878,2025-08-20,Seller 6878,Faisalabad,4.4
6879,2024-11-12,Seller 6879,Multan,3.5
6880,2025-05-12,Seller 6880,Lahore,3.5
6881,2023-12-11,Seller 6881,Multan,4.2
6882,2025-01-13,Seller 6882,Faisalabad,4.0
6883,2022-12-21,Seller 6883,Multan,3.6
6884,2023-11-23,Seller 6884,Multan,3.5
6885,2023-06-22,Seller 6885,Faisalabad,3.1
6886,2024-06-10,Seller 6886,Karachi,4.5
6887,2024-01-18,Seller 6887,Multan,3.2
6888,2024-11-10,Seller 6888,Islamabad,4.1
6889,2023-07-19,Seller 6889,Lahore,3.6
6890,2024-04-18,Seller 6890,Multan,4.0
6891,2024-09-05,Seller 6891,Islamabad,4.7
6892,2023-07-01,Seller 6892,Faisalabad,4.4
6893,2024-01-08,Seller 6893,Islamabad,3.3
6894,2025-01-02,Seller 6894,Islamabad,3.6
6895,2025-04-19,Seller 6895,Karachi,4.4
6896,2023-06-08,Seller 6896,Lahore,4.0
6897,2024-10-20,Seller 6897,Islamabad,3.4
6898,2023-01-28,Seller 6898,Faisalabad,3.5
6899,2024-12-03,Seller 6899,Islamabad,4.4
6900,2024-06-06,Seller 6900,Karachi,3.6
6901,2024-03-28,Seller 6901,Lahore,4.6
6902,2023-05-13,Seller 6902,Lahore,4.6
6903,2024-04-10,Seller 6903,Lahore,3.3
6904,2024-04-01,Seller 6904,Karachi,3.5
6905,2024-10-03,Seller 6905,Karachi,3.4
6906,2025-02-10,Seller 6906,Faisalabad,3.0
6907,2024-04-09,Seller 6907,Faisalabad,4.4
6908,2025-05-29,Seller 6908,Faisalabad,4.3
6909,2025-04-05,Seller 6909,Faisalabad,4.7
6910,2023-10-28,Seller 6910,Karachi,4.1
6911,2024-06-30,Seller 6911,Multan,3.1
6912,2024-02-11,Seller 6912,Multan,3.3
6913,2023-07-10,Seller 6913,Karachi,3.4
6914,2024-03-31,Seller 6914,Karachi,3.1
6915,2025-09-16,Seller 6915,Multan,4.5
6916,2024-08-17,Seller 6916,Multan,4.6
6917,2024-04-26,Seller 6917,Multan,4.8
6918,2025-09-26,Seller 6918,Multan,4.8
6919,2025-06-10,Seller 6919,Lahore,4.8
6920,2024-08-09,Seller 6920,Karachi,3.9
6921,2025-07-17,Seller 6921,Multan,3.9
6922,2023-02-15,Seller 6922,Multan,3.2
6923,2024-12-30,Seller 6923,Karachi,3.8
6924,2023-11-14,Seller 6924,Lahore,4.6
6925,2024-12-14,Seller 6925,Multan,3.1
6926,2025-03-11,Seller 6926,Islamabad,3.5
6927,2025-02-10,Seller 6927,Multan,4.2
6928,2025-06-18,Seller 6928,Multan,3.7
6929,2023-10-01,Seller 6929,Karachi,3.2
6930,2023-08-29,Seller 6930,Lahore,3.2
6931,2024-01-17,Seller 6931,Lahore,3.4
6932,2024-04-05,Seller 6932,Lahore,4.0
6933,2025-11-19,Seller 6933,Faisalabad,3.7
6934,2023-06-09,Seller 6934,Islamabad,4.2
6935,2025-11-05,Seller 6935,Karachi,3.7
6936,2025-07-19,Seller 6936,Faisalabad,4.2
6937,2024-11-03,Seller 6937,Faisalabad,4.0
6938,2024-10-04,Seller 6938,Lahore,4.0
6939,2023-10-08,Seller 6939,Lahore,4.9
6940,2025-06-15,Seller 6940,Faisalabad,4.0
6941,2024-06-27,Seller 6941,Faisalabad,4.6
6942,2025-11-25,Seller 6942,Karachi,3.3
6943,2023-01-31,Seller 6943,Lahore,4.8
6944,2025-01-14,Seller 6944,Islamabad,4.6
6945,2024-10-13,Seller 6945,Lahore,4.7
6946,2024-12-25,Seller 6946,Faisalabad,4.4
6947,2024-08-12,Seller 6947,Islamabad,3.2
6948,2024-04-15,Seller 6948,Faisalabad,4.4
6949,2024-07-18,Seller 6949,Karachi,3.1
6950,2025-11-07,Seller 6950,Islamabad,3.3
6951,2024-12-30,Seller 6951,Faisalabad,4.8
6952,2023-03-30,Seller 6952,Multan,3.4
6953,2023-03-11,Seller 6953,Islamabad,4.8
6954,2023-10-17,Seller 6954,Islamabad,4.1
6955,2024-03-15,Seller 6955,Faisalabad,3.8
6956,2025-01-31,Seller 6956,Lahore,4.7
6957,2024-09-11,Seller 6957,Faisalabad,3.8
6958,2024-05-17,Seller 6958,Faisalabad,3.1
6959,2024-07-15,Seller 6959,Islamabad,3.5
6960,2024-06-27,Seller 6960,Lahore,4.2
6961,2024-02-28,Seller 6961,Karachi,3.5
6962,2025-02-03,Seller 6962,Islamabad,4.4
6963,2023-05-07,Seller 6963,Lahore,4.7
6964,2024-12-15,Seller 6964,Islamabad,3.3
6965,2024-05-24,Seller 6965,Islamabad,4.6
6966,2024-09-08,Seller 6966,Faisalabad,3.4
6967,2024-06-23,Seller 6967,Karachi,4.6
6968,2024-04-22,Seller 6968,Islamabad,4.2
6969,2023-07-05,Seller 6969,Faisalabad,4.1
6970,2024-07-05,Seller 6970,Lahore,4.8
6971,2023-05-10,Seller 6971,Lahore,3.9
6972,2023-09-06,Seller 6972,Multan,4.0
6973,2023-04-10,Seller 6973,Karachi,3.3
6974,2024-04-20,Seller 6974,Karachi,3.3
6975,2023-11-14,Seller 6975,Karachi,4.4
6976,2023-09-15,Seller 6976,Lahore,3.9
6977,2024-07-02,Seller 6977,Lahore,4.4
6978,2025-04-08,Seller 6978,Lahore,4.7
6979,2024-03-27,Seller 6979,Karachi,3.8
6980,2023-04-12,Seller 6980,Lahore,4.1
6981,2024-07-01,Seller 6981,Islamabad,3.5
6982,2025-06-07,Seller 6982,Karachi,3.8
6983,2024-04-25,Seller 6983,Karachi,3.6
6984,2025-05-04,Seller 6984,Faisalabad,3.5
6985,2025-04-10,Seller 6985,Multan,4.8
6986,2023-06-21,Seller 6986,Faisalabad,3.3
6987,2023-07-26,Seller 6987,Lahore,3.7
6988,2024-07-26,Seller 6988,Faisalabad,3.6
6989,2025-06-10,Seller 6989,Multan,3.5
6990,2023-09-28,Seller 6990,Islamabad,3.9
6991,2024-05-10,Seller 6991,Karachi,5.0
6992,2023-04-26,Seller 6992,Faisalabad,4.3
6993,2024-07-17,Seller 6993,Islamabad,3.6
6994,2024-05-25,Seller 6994,Faisalabad,4.6
6995,2023-09-10,Seller 6995,Multan,3.8
6996,2025-08-23,Seller 6996,Multan,4.0
6997,2024-04-16,Seller 6997,Multan,3.6
6998,2024-05-16,Seller 6998,Islamabad,4.5
6999,2024-03-14,Seller 6999,Islamabad,3.6
7000,2024-07-11,Seller 7000,Multan,4.8
7001,2023-07-29,Seller 7001,Islamabad,3.5
7002,2024-08-13,Seller 7002,Islamabad,3.8
7003,2023-07-11,Seller 7003,Faisalabad,3.9
7004,2024-01-21,Seller 7004,Faisalabad,4.4
7005,2025-01-05,Seller 7005,Faisalabad,3.2
7006,2024-05-12,Seller 7006,Multan,4.2
7007,2023-07-01,Seller 7007,Karachi,4.8
7008,2023-01-29,Seller 7008,Faisalabad,3.2
7009,2025-10-20,Seller 7009,Karachi,3.6
7010,2025-04-21,Seller 7010,Multan,4.0
7011,2025-01-25,Seller 7011,Multan,3.3
7012,2024-10-27,Seller 7012,Faisalabad,5.0
7013,2024-04-21,Seller 7013,Faisalabad,3.4
7014,2023-03-11,Seller 7014,Lahore,3.3
7015,2023-12-17,Seller 7015,Faisalabad,4.8
7016,2023-01-30,Seller 7016,Multan,4.8
7017,2025-11-18,Seller 7017,Karachi,3.3
7018,2024-02-08,Seller 7018,Lahore,3.9
7019,2025-09-08,Seller 7019,Multan,3.8
7020,2025-01-28,Seller 7020,Islamabad,4.3
7021,2023-07-08,Seller 7021,Islamabad,4.7
7022,2025-07-14,Seller 7022,Islamabad,4.9
7023,2023-10-18,Seller 7023,Multan,3.3
7024,2023-09-16,Seller 7024,Lahore,4.5
7025,2024-09-17,Seller 7025,Faisalabad,3.3
7026,2022-12-28,Seller 7026,Lahore,4.1
7027,2024-07-29,Seller 7027,Karachi,4.0
7028,2023-03-13,Seller 7028,Faisalabad,3.9
7029,2023-09-07,Seller 7029,Islamabad,3.1
7030,2024-07-09,Seller 7030,Faisalabad,4.7
7031,2025-01-07,Seller 7031,Islamabad,4.1
7032,2024-05-06,Seller 7032,Lahore,3.9
7033,2025-10-09,Seller 7033,Multan,3.8
7034,2024-05-30,Seller 7034,Islamabad,3.6
7035,2023-08-22,Seller 7035,Islamabad,3.8
