shipment_id,shipped_date,order_id,delivered_date,delivery_days,shipment_status
4132,2022-12-06,17637,2022-12-13,7,In Transit
4133,2025-06-01,5026,2025-06-10,9,Delivered
4134,2025-06-08,1553,2025-06-16,8,In Transit
4135,2023-04-06,15701,2023-04-11,5,Cancelled
4136,2024-10-27,4030,2024-10-31,4,Cancelled
4137,2024-06-01,6012,2024-06-09,8,In Transit
4138,2023-08-24,6009,2023-09-01,8,In Transit
4139,2023-08-06,15989,2023-08-14,8,Cancelled
4140,2023-07-14,4255,2023-07-21,7,Delivered
4141,2025-07-11,8187,2025-07-19,8,Delivered
4142,2024-08-30,460,2024-09-07,8,Cancelled
4143,2022-12-31,6471,2023-01-06,6,Cancelled
4144,2023-08-26,9771,2023-09-04,9,Delivered
4145,2025-04-07,19290,2025-04-09,2,Cancelled
4146,2025-09-14,1872,2025-09-15,1,Delivered
4147,2023-07-17,18575,2023-07-22,5,In Transit
4148,2025-02-05,16457,2025-02-13,8,Delivered
4149,2024-03-29,874,2024-04-03,5,In Transit
4150,2024-11-19,14486,2024-11-26,7,In Transit
4151,2024-12-20,1376,2024-12-25,5,Delivered
4152,2023-06-13,8960,2023-06-14,1,Cancelled
4153,2024-08-23,14679,2024-08-24,1,In Transit
4154,2024-04-22,6009,2024-04-25,3,Delivered
4155,2024-01-10,17158,2024-01-16,6,Delivered
4156,2024-12-23,3951,2024-12-25,2,In Transit
4157,2024-05-09,11283,2024-05-13,4,Delivered
4158,2024-04-08,11613,2024-04-17,9,Cancelled
4159,2023-05-03,3340,2023-05-12,9,In Transit
4160,2025-02-14,9589,2025-02-21,7,In Transit
4161,2025-11-24,8017,2025-11-30,6,In Transit
4162,2023-05-18,10897,2023-05-25,7,Delivered
4163,2023-05-18,3006,2023-05-22,4,Cancelled
4164,2025-07-13,14363,2025-07-18,5,Cancelled
4165,2025-09-20,1298,2025-09-26,6,In Transit
4166,2023-05-12,8913,2023-05-15,3,In Transit
4167,2025-03-19,11057,2025-03-22,3,Delivered
4168,2024-08-10,19403,2024-08-14,4,Delivered
4169,2023-09-13,12599,2023-09-16,3,In Transit
4170,2023-10-31,11546,2023-11-03,3,Cancelled
4171,2025-03-19,1075,2025-03-21,2,Cancelled
4172,2024-06-28,8465,2024-07-05,7,In Transit
4173,2023-12-10,2753,2023-12-19,9,Delivered
4174,2024-08-14,12608,2024-08-18,4,In Transit
4175,2025-09-17,10637,2025-09-19,2,In Transit
4176,2025-03-28,14207,2025-04-03,6,In Transit
4177,2024-09-13,5201,2024-09-19,6,Cancelled
4178,2025-07-04,4703,2025-07-13,9,Cancelled
4179,2024-11-13,12200,2024-11-15,2,In Transit
4180,2024-07-06,2161,2024-07-09,3,Cancelled
4181,2024-03-21,7132,2024-03-23,2,Cancelled
4182,2024-09-07,4622,2024-09-11,4,In Transit
4183,2023-08-23,11975,2023-08-27,4,Cancelled
4184,2024-02-19,5466,2024-02-25,6,Cancelled
4185,2025-03-11,8518,2025-03-13,2,Cancelled
4186,2024-04-28,15578,2024-05-05,7,Delivered
4187,2023-12-13,1890,2023-12-15,2,In Transit
4188,2024-12-21,8283,2024-12-29,8,Cancelled
4189,2023-08-30,18669,2023-09-08,9,Delivered
4190,2023-03-28,8536,2023-04-06,9,In Transit
4191,2023-01-30,14215,2023-02-07,8,Cancelled
4192,2025-01-11,17294,2025-01-16,5,Delivered
4193,2024-10-26,6058,2024-11-02,7,Cancelled
4194,2023-02-01,7375,2023-02-02,1,Cancelled
4195,2025-10-08,19536,2025-10-15,7,Cancelled
4196,2024-10-28,544,2024-11-02,5,In Transit
4197,2025-02-16,9125,2025-02-25,9,Delivered
4198,2023-10-05,15187,2023-10-09,4,In Transit
4199,2025-12-04,546,2025-12-12,8,Cancelled
4200,2025-02-12,4664,2025-02-14,2,Cancelled
4201,2023-11-06,18685,2023-11-12,6,Cancelled
4202,2023-05-30,12870,2023-06-02,3,In Transit
4203,2024-03-20,16417,2024-03-21,1,Cancelled
4204,2024-11-10,16917,2024-11-17,7,Cancelled
4205,2023-12-03,7277,2023-12-05,2,Delivered
4206,2025-09-01,1118,2025-09-09,8,Cancelled
4207,2023-04-30,10553,2023-05-09,9,In Transit
4208,2024-09-23,19390,2024-09-30,7,Cancelled
4209,2025-11-06,10051,2025-11-15,9,In Transit
4210,2025-09-08,13582,2025-09-12,4,Cancelled
4211,2025-05-16,15606,2025-05-18,2,Cancelled
4212,2024-01-05,13290,2024-01-14,9,Cancelled
4213,2024-05-29,15731,2024-06-02,4,In Transit
4214,2025-09-10,4780,2025-09-13,3,In Transit
4215,2024-05-26,16897,2024-06-02,7,Cancelled
4216,2025-04-02,11477,2025-04-10,8,In Transit
4217,2024-12-16,16202,2024-12-19,3,In Transit
4218,2024-03-31,14665,2024-04-03,3,Delivered
4219,2024-06-10,15951,2024-06-11,1,Delivered
4220,2024-07-09,14930,2024-07-16,7,Cancelled
4221,2023-08-08,8823,2023-08-11,3,Delivered
4222,2025-01-02,8422,2025-01-08,6,Delivered
4223,2023-06-15,8726,2023-06-23,8,In Transit
4224,2023-11-16,18892,2023-11-22,6,In Transit
4225,2023-10-03,891,2023-10-09,6,In Transit
4226,2025-10-17,8437,2025-10-23,6,Delivered
4227,2023-01-29,15550,2023-01-31,2,In Transit
4228,2023-08-18,13689,2023-08-21,3,Cancelled
4229,2025-09-10,16341,2025-09-11,1,In Transit
4230,2023-10-20,488,2023-10-24,4,In Transit
4231,2023-01-26,11505,2023-01-29,3,Cancelled
4232,2024-02-06,1191,2024-02-10,4,Cancelled
4233,2025-04-04,2060,2025-04-10,6,Delivered
4234,2025-05-14,13371,2025-05-15,1,Cancelled
4235,2023-02-18,4980,2023-02-21,3,Delivered
4236,2023-08-21,8349,2023-08-28,7,Cancelled
4237,2025-06-07,11145,2025-06-11,4,Cancelled
4238,2024-03-04,12856,2024-03-06,2,Delivered
4239,2025-08-31,8968,2025-09-01,1,In Transit
4240,2023-03-31,5175,2023-04-06,6,Cancelled
4241,2023-03-11,14247,2023-03-19,8,Delivered
4242,2023-12-07,16158,2023-12-15,8,In Transit
4243,2025-08-31,8803,2025-09-05,5,In Transit
4244,2025-09-26,4310,2025-10-04,8,Cancelled
4245,2023-09-08,16176,2023-09-17,9,Delivered
4246,2023-09-23,5623,2023-09-27,4,Delivered
4247,2024-07-04,2015,2024-07-05,1,Delivered
4248,2023-06-18,8090,2023-06-22,4,Delivered
4249,2025-07-27,2077,2025-08-01,5,Cancelled
4250,2023-12-31,3506,2024-01-04,4,In Transit
4251,2023-11-07,18411,2023-11-14,7,Cancelled
4252,2025-08-07,6283,2025-08-16,9,Cancelled
4253,2024-09-20,10461,2024-09-26,6,In Transit
4254,2025-11-08,19834,2025-11-14,6,In Transit
4255,2024-09-11,5989,2024-09-18,7,In Transit
4256,2024-11-06,6588,2024-11-14,8,Cancelled
4257,2022-12-26,7463,2023-01-03,8,Cancelled
4258,2023-08-29,18708,2023-08-31,2,In Transit
4259,2025-07-24,710,2025-07-30,6,Cancelled
4260,2024-02-02,15299,2024-02-07,5,In Transit
4261,2024-12-07,7575,2024-12-10,3,Delivered
4262,2023-05-31,15028,2023-06-03,3,Delivered
4263,2024-02-27,7091,2024-03-02,4,Delivered
4264,2022-12-24,1991,2022-12-29,5,Delivered
4265,2023-05-18,2637,2023-05-27,9,Cancelled
4266,2023-07-27,9220,2023-08-05,9,In Transit
4267,2023-07-15,7251,2023-07-21,6,In Transit
4268,2023-04-12,11152,2023-04-14,2,In Transit
4269,2023-07-02,14065,2023-07-11,9,Cancelled
4270,2024-07-10,5050,2024-07-16,6,In Transit
4271,2025-06-11,939,2025-06-20,9,In Transit
4272,2024-01-25,2340,2024-01-28,3,Cancelled
4273,2025-08-24,19653,2025-08-28,4,In Transit
4274,2025-11-17,9528,2025-11-26,9,Cancelled
4275,2025-05-24,10592,2025-05-30,6,Cancelled
4276,2024-09-17,11386,2024-09-26,9,Delivered
4277,2023-03-16,5671,2023-03-20,4,In Transit
4278,2023-10-09,12016,2023-10-10,1,In Transit
4279,2024-12-28,11218,2025-01-04,7,In Transit
4280,2024-09-02,5461,2024-09-11,9,Delivered
4281,2024-12-06,17414,2024-12-09,3,Cancelled
4282,2023-06-21,6725,2023-06-22,1,Cancelled
4283,2025-10-07,6042,2025-10-10,3,Cancelled
4284,2023-08-29,13765,2023-09-03,5,In Transit
4285,2024-02-02,14340,2024-02-11,9,Cancelled
4286,2023-03-21,11500,2023-03-22,1,Delivered
4287,2025-04-16,15968,2025-04-24,8,Delivered
4288,2023-05-04,5790,2023-05-13,9,Delivered
4289,2023-05-11,7980,2023-05-18,7,Cancelled
4290,2023-07-18,19203,2023-07-26,8,Cancelled
4291,2024-08-14,10617,2024-08-22,8,In Transit
4292,2023-09-04,11785,2023-09-07,3,Cancelled
4293,2023-10-18,5840,2023-10-23,5,In Transit
4294,2024-04-30,10999,2024-05-06,6,In Transit
4295,2023-06-13,681,2023-06-20,7,Delivered
4296,2025-04-17,11152,2025-04-21,4,Delivered
4297,2025-03-22,6761,2025-03-25,3,Delivered
4298,2024-03-27,7354,2024-03-30,3,In Transit
4299,2025-07-10,1443,2025-07-14,4,Delivered
4300,2025-06-21,19735,2025-06-25,4,In Transit
4301,2025-04-16,9786,2025-04-20,4,In Transit
4302,2025-08-17,6103,2025-08-19,2,Delivered
4303,2023-08-21,4080,2023-08-23,2,In Transit
4304,2025-10-14,7406,2025-10-18,4,In Transit
4305,2024-10-22,15110,2024-10-25,3,Delivered
4306,2023-07-26,18253,2023-08-01,6,In Transit
4307,2024-04-13,17334,2024-04-15,2,Cancelled
4308,2023-02-27,3649,2023-03-03,4,In Transit
4309,2024-07-30,4291,2024-08-05,6,Delivered
4310,2024-09-03,14416,2024-09-07,4,In Transit
4311,2024-09-17,5779,2024-09-25,8,In Transit
4312,2024-06-22,14990,2024-06-28,6,Cancelled
4313,2024-04-15,12882,2024-04-20,5,In Transit
4314,2023-03-29,1256,2023-04-04,6,In Transit
4315,2023-12-30,1014,2023-12-31,1,Delivered
4316,2023-08-22,1398,2023-08-31,9,Delivered
4317,2025-05-18,6963,2025-05-25,7,Delivered
4318,2025-11-19,16795,2025-11-28,9,In Transit
4319,2024-08-10,1013,2024-08-11,1,Delivered
4320,2023-06-11,187,2023-06-18,7,Cancelled
4321,2025-05-26,10334,2025-06-03,8,Cancelled
4322,2024-08-27,13546,2024-09-01,5,In Transit
4323,2025-10-06,15959,2025-10-14,8,Cancelled
4324,2025-06-13,10140,2025-06-14,1,In Transit
4325,2024-05-10,19553,2024-05-12,2,In Transit
4326,2024-06-15,17803,2024-06-17,2,In Transit
4327,2024-11-21,14861,2024-11-24,3,Delivered
4328,2023-05-19,8139,2023-05-23,4,Cancelled
4329,2024-11-05,6469,2024-11-14,9,In Transit
4330,2025-10-17,10695,2025-10-22,5,Delivered
4331,2022-12-20,18936,2022-12-21,1,In Transit
4332,2023-01-03,10898,2023-01-11,8,Delivered
4333,2024-08-23,8933,2024-08-27,4,In Transit
4334,2023-09-12,8444,2023-09-14,2,Delivered
4335,2025-09-05,3689,2025-09-12,7,Cancelled
4336,2023-10-01,16369,2023-10-08,7,Delivered
4337,2023-03-19,13383,2023-03-22,3,In Transit
4338,2023-05-20,8136,2023-05-23,3,In Transit
4339,2023-09-28,1013,2023-09-30,2,In Transit
4340,2024-03-06,6700,2024-03-13,7,Delivered
4341,2025-06-09,10584,2025-06-14,5,Cancelled
4342,2025-08-26,18952,2025-08-31,5,In Transit
4343,2025-10-07,1579,2025-10-10,3,In Transit
4344,2023-10-28,5981,2023-10-29,1,Delivered
4345,2023-07-29,7278,2023-08-04,6,Cancelled
4346,2023-06-07,9809,2023-06-10,3,Cancelled
4347,2023-09-14,2604,2023-09-23,9,Delivered
4348,2023-01-16,9833,2023-01-21,5,Delivered
4349,2024-12-26,6660,2024-12-29,3,Cancelled
4350,2025-07-04,2391,2025-07-12,8,In Transit
4351,2024-10-02,13420,2024-10-07,5,In Transit
4352,2024-01-02,2702,2024-01-07,5,Delivered
4353,2024-01-05,19856,2024-01-14,9,Delivered
4354,2024-10-27,3097,2024-11-02,6,In Transit
4355,2023-03-30,7241,2023-04-06,7,Cancelled
4356,2024-10-28,10217,2024-11-06,9,In Transit
4357,2023-09-28,11073,2023-10-04,6,Cancelled
4358,2024-12-07,8418,2024-12-15,8,In Transit
4359,2023-03-25,9606,2023-03-31,6,Cancelled
4360,2024-02-03,11054,2024-02-07,4,Cancelled
4361,2024-08-14,3511,2024-08-21,7,Cancelled
4362,2024-05-03,6439,2024-05-10,7,Cancelled
4363,2024-06-23,19781,2024-06-25,2,In Transit
4364,2024-10-09,8323,2024-10-11,2,Delivered
4365,2024-01-11,14932,2024-01-15,4,Cancelled
4366,2025-04-23,8379,2025-04-30,7,In Transit
4367,2023-09-11,3394,2023-09-20,9,In Transit
4368,2024-04-23,14392,2024-05-02,9,Cancelled
4369,2025-07-27,14845,2025-08-03,7,Cancelled
4370,2025-07-29,5603,2025-08-07,9,Cancelled
4371,2023-10-12,8596,2023-10-19,7,Delivered
4372,2023-04-15,4742,2023-04-18,3,In Transit
4373,2024-08-19,8339,2024-08-26,7,Cancelled
4374,2024-08-13,17104,2024-08-17,4,Cancelled
4375,2025-03-20,6905,2025-03-26,6,Cancelled
4376,2023-05-01,9650,2023-05-10,9,Delivered
4377,2025-03-09,16100,2025-03-15,6,Cancelled
4378,2025-01-19,19150,2025-01-25,6,In Transit
4379,2023-12-22,15719,2023-12-31,9,Cancelled
4380,2023-10-08,19414,2023-10-09,1,Delivered
4381,2024-03-16,1484,2024-03-20,4,Delivered
4382,2023-09-02,9088,2023-09-08,6,Delivered
4383,2023-04-19,11672,2023-04-23,4,Cancelled
4384,2025-03-27,415,2025-04-01,5,Delivered
4385,2024-03-11,13526,2024-03-12,1,In Transit
4386,2024-03-07,15172,2024-03-08,1,Delivered
4387,2023-11-29,3373,2023-12-08,9,Cancelled
4388,2023-09-25,15614,2023-09-30,5,Cancelled
4389,2024-09-20,641,2024-09-23,3,Cancelled
4390,2023-10-26,8868,2023-10-31,5,Delivered
4391,2023-05-07,10074,2023-05-13,6,Cancelled
4392,2023-06-23,3686,2023-06-29,6,In Transit
4393,2023-06-12,6556,2023-06-21,9,Cancelled
4394,2025-11-25,7201,2025-12-04,9,Cancelled
4395,2023-10-17,19673,2023-10-22,5,In Transit
4396,2023-08-06,15552,2023-08-15,9,In Transit
4397,2023-01-26,6247,2023-01-27,1,Delivered
4398,2025-10-13,12634,2025-10-18,5,In Transit
4399,2024-05-20,3237,2024-05-25,5,Delivered
4400,2024-06-30,14223,2024-07-01,1,In Transit
4401,2024-04-25,12712,2024-05-04,9,Delivered
4402,2023-08-24,10293,2023-08-30,6,Delivered
4403,2025-08-18,5748,2025-08-21,3,In Transit
4404,2025-06-27,6583,2025-07-01,4,Delivered
4405,2024-07-31,14235,2024-08-04,4,Cancelled
4406,2024-10-12,50,2024-10-13,1,In Transit
4407,2025-09-10,12073,2025-09-13,3,In Transit
4408,2023-10-26,8407,2023-10-29,3,Delivered
4409,2023-09-01,16084,2023-09-05,4,Cancelled
4410,2024-05-08,15146,2024-05-15,7,Delivered
4411,2023-12-21,9723,2023-12-25,4,In Transit
4412,2023-10-24,3252,2023-10-27,3,In Transit
4413,2024-02-09,6653,2024-02-10,1,Cancelled
4414,2025-03-22,16892,2025-03-30,8,Cancelled
4415,2025-01-03,4296,2025-01-10,7,Cancelled
4416,2024-07-29,17674,2024-08-06,8,In Transit
4417,2025-02-24,9009,2025-02-26,2,In Transit
4418,2025-04-23,1395,2025-04-28,5,Delivered
4419,2025-11-13,16212,2025-11-18,5,Delivered
4420,2024-12-23,10625,2025-01-01,9,In Transit
4421,2025-04-29,19742,2025-05-08,9,Cancelled
4422,2025-04-07,9427,2025-04-08,1,Delivered
4423,2024-04-19,5102,2024-04-23,4,In Transit
4424,2024-05-18,11824,2024-05-25,7,Cancelled
4425,2023-09-27,16304,2023-09-30,3,Delivered
4426,2023-10-11,13539,2023-10-15,4,Cancelled
4427,2022-12-17,4697,2022-12-20,3,Delivered
4428,2024-11-18,9903,2024-11-20,2,Delivered
4429,2023-03-22,1808,2023-03-25,3,Delivered
4430,2024-05-07,11956,2024-05-15,8,In Transit
4431,2023-12-14,14097,2023-12-16,2,In Transit
4432,2024-08-31,12622,2024-09-08,8,In Transit
4433,2023-08-03,1551,2023-08-09,6,In Transit
4434,2023-12-08,8354,2023-12-11,3,Cancelled
4435,2024-09-01,4265,2024-09-09,8,Delivered
4436,2023-01-23,10504,2023-01-25,2,In Transit
4437,2025-11-21,11532,2025-11-24,3,Delivered
4438,2023-04-03,9721,2023-04-05,2,In Transit
4439,2024-01-25,11651,2024-02-01,7,Cancelled
4440,2024-05-14,17440,2024-05-22,8,Delivered
4441,2024-02-21,16181,2024-02-26,5,Cancelled
4442,2022-12-20,18002,2022-12-26,6,In Transit
4443,2025-07-10,2569,2025-07-18,8,Cancelled
4444,2024-01-03,6228,2024-01-05,2,In Transit
4445,2025-07-25,19885,2025-08-03,9,Delivered
4446,2023-03-12,8690,2023-03-18,6,In Transit
4447,2025-02-09,901,2025-02-13,4,Delivered
4448,2024-08-17,13248,2024-08-18,1,Cancelled
4449,2024-03-31,13631,2024-04-02,2,Delivered
4450,2023-04-28,4347,2023-05-02,4,In Transit
4451,2024-12-07,10505,2024-12-10,3,Delivered
4452,2024-05-31,11568,2024-06-05,5,Delivered
4453,2025-07-27,6936,2025-07-29,2,Delivered
4454,2023-01-17,13180,2023-01-22,5,Delivered
4455,2023-09-24,18059,2023-09-30,6,Delivered
4456,2024-01-29,500,2024-02-04,6,In Transit
4457,2025-07-02,14554,2025-07-10,8,In Transit
4458,2023-09-24,7521,2023-09-27,3,Cancelled
4459,2025-11-11,2246,2025-11-12,1,In Transit
4460,2024-12-07,15997,2024-12-08,1,In Transit
4461,2025-09-14,16933,2025-09-17,3,In Transit
4462,2024-07-03,5850,2024-07-04,1,In Transit
4463,2024-02-01,4393,2024-02-08,7,Cancelled
4464,2024-05-20,19655,2024-05-25,5,In Transit
4465,2024-04-30,15445,2024-05-09,9,Delivered
4466,2023-12-29,18978,2024-01-06,8,Delivered
4467,2025-01-30,806,2025-02-08,9,Delivered
4468,2025-01-05,16371,2025-01-07,2,Delivered
4469,2024-03-09,11762,2024-03-15,6,Cancelled
4470,2023-08-04,12510,2023-08-08,4,In Transit
4471,2024-03-28,6011,2024-04-06,9,Delivered
4472,2023-09-22,12482,2023-09-29,7,Delivered
4473,2023-01-24,19901,2023-01-27,3,In Transit
4474,2025-03-25,13010,2025-04-01,7,Cancelled
4475,2023-10-01,6594,2023-10-08,7,Delivered
4476,2024-05-21,5448,2024-05-24,3,In Transit
4477,2023-06-08,14697,2023-06-14,6,Cancelled
4478,2024-04-14,18682,2024-04-19,5,Delivered
4479,2023-04-25,18105,2023-04-30,5,In Transit
4480,2023-08-01,4311,2023-08-09,8,Cancelled
4481,2024-07-09,1254,2024-07-10,1,Cancelled
4482,2023-03-13,10723,2023-03-16,3,Delivered
4483,2025-02-28,18064,2025-03-01,1,Delivered
4484,2023-05-04,14159,2023-05-08,4,Cancelled
4485,2023-08-20,10502,2023-08-29,9,In Transit
4486,2025-04-08,6639,2025-04-17,9,Delivered
4487,2023-04-28,11827,2023-04-29,1,Delivered
4488,2024-10-15,11527,2024-10-16,1,Delivered
4489,2023-03-10,1444,2023-03-12,2,In Transit
4490,2023-08-05,4517,2023-08-07,2,Cancelled
4491,2025-01-24,13557,2025-01-29,5,Delivered
4492,2025-03-23,11768,2025-03-28,5,Cancelled
4493,2025-10-20,18221,2025-10-29,9,Delivered
4494,2024-08-27,5387,2024-09-03,7,In Transit
4495,2023-03-07,15131,2023-03-13,6,Delivered
4496,2022-12-16,4475,2022-12-18,2,Delivered
4497,2023-11-26,14788,2023-12-01,5,In Transit
4498,2023-10-15,16107,2023-10-21,6,Cancelled
4499,2025-10-19,9610,2025-10-24,5,Delivered
4500,2025-04-28,12008,2025-04-30,2,In Transit
4501,2025-02-28,12522,2025-03-07,7,Cancelled
4502,2023-11-01,8823,2023-11-09,8,Delivered
4503,2023-03-21,3895,2023-03-27,6,In Transit
4504,2024-07-23,11500,2024-08-01,9,Cancelled
4505,2023-10-23,2667,2023-10-31,8,In Transit
4506,2025-11-02,4147,2025-11-06,4,Cancelled
4507,2024-09-28,1312,2024-10-02,4,Cancelled
4508,2024-02-18,7142,2024-02-26,8,Delivered
4509,2025-04-20,13859,2025-04-25,5,Delivered
4510,2024-05-29,3551,2024-06-04,6,In Transit
4511,2023-05-18,5718,2023-05-21,3,Cancelled
4512,2025-01-07,2492,2025-01-08,1,Delivered
4513,2025-01-17,16371,2025-01-19,2,Delivered
4514,2025-02-09,15932,2025-02-11,2,In Transit
4515,2025-01-07,14929,2025-01-13,6,Cancelled
4516,2024-10-11,14887,2024-10-19,8,Delivered
4517,2024-07-28,3997,2024-08-01,4,Cancelled
4518,2023-07-10,12815,2023-07-18,8,Cancelled
4519,2024-10-20,17768,2024-10-25,5,Delivered
4520,2024-06-25,7721,2024-06-28,3,Delivered
4521,2025-08-27,9603,2025-09-05,9,Delivered
4522,2025-03-29,6991,2025-04-04,6,Delivered
4523,2023-02-18,10540,2023-02-25,7,Cancelled
4524,2023-03-26,5762,2023-03-27,1,In Transit
4525,2025-03-30,6739,2025-04-05,6,Cancelled
4526,2024-08-10,4459,2024-08-18,8,In Transit
4527,2024-12-15,5354,2024-12-17,2,Cancelled
4528,2023-05-07,15859,2023-05-10,3,Delivered
4529,2024-10-26,11020,2024-10-28,2,In Transit
4530,2025-03-24,785,2025-03-25,1,Delivered
4531,2024-07-01,3670,2024-07-05,4,Delivered
4532,2024-01-16,1207,2024-01-21,5,Cancelled
4533,2025-05-23,286,2025-05-28,5,Cancelled
4534,2024-09-18,4600,2024-09-23,5,Delivered
4535,2023-10-27,7102,2023-10-29,2,In Transit
4536,2023-06-14,8341,2023-06-19,5,Delivered
4537,2023-10-16,8274,2023-10-18,2,Cancelled
4538,2023-02-25,3908,2023-03-05,8,In Transit
4539,2025-08-10,2816,2025-08-12,2,In Transit
4540,2023-02-21,8280,2023-02-26,5,In Transit
4541,2023-02-10,12133,2023-02-13,3,Cancelled
4542,2023-06-21,11970,2023-06-30,9,Cancelled
4543,2024-01-17,10689,2024-01-19,2,Cancelled
4544,2024-12-30,10194,2025-01-02,3,In Transit
4545,2025-06-10,14133,2025-06-14,4,Cancelled
4546,2025-07-05,14329,2025-07-07,2,Delivered
4547,2025-11-02,7958,2025-11-03,1,Cancelled
4548,2024-12-06,7068,2024-12-07,1,In Transit
4549,2023-12-11,14535,2023-12-14,3,Cancelled
4550,2024-09-04,3532,2024-09-08,4,Cancelled
4551,2025-09-19,17479,2025-09-20,1,Delivered
4552,2025-06-27,7771,2025-07-03,6,Cancelled
4553,2024-01-25,8522,2024-01-27,2,In Transit
4554,2024-06-30,2260,2024-07-04,4,Delivered
4555,2025-05-26,10067,2025-05-29,3,Delivered
4556,2025-08-26,912,2025-08-27,1,Delivered
4557,2023-02-16,15291,2023-02-23,7,Cancelled
4558,2025-11-15,13187,2025-11-21,6,Delivered
4559,2023-05-28,17801,2023-06-01,4,In Transit
4560,2025-04-22,8089,2025-04-23,1,Cancelled
4561,2025-01-20,1394,2025-01-24,4,In Transit
4562,2023-10-31,12525,2023-11-06,6,In Transit
4563,2025-05-05,19324,2025-05-07,2,In Transit
4564,2025-03-30,8655,2025-04-02,3,Delivered
4565,2023-01-26,4260,2023-01-29,3,Cancelled
4566,2025-03-09,18104,2025-03-17,8,Cancelled
4567,2023-06-10,10012,2023-06-17,7,Cancelled
4568,2023-03-15,11900,2023-03-19,4,Cancelled
4569,2025-09-10,19585,2025-09-13,3,Cancelled
4570,2024-10-17,2775,2024-10-24,7,In Transit
4571,2023-06-03,12424,2023-06-10,7,Delivered
4572,2025-04-07,12428,2025-04-10,3,In Transit
4573,2024-07-14,13501,2024-07-21,7,In Transit
4574,2025-11-22,19114,2025-11-23,1,Cancelled
4575,2023-01-05,13358,2023-01-13,8,Delivered
4576,2024-05-07,4732,2024-05-15,8,Delivered
4577,2024-12-01,9024,2024-12-08,7,Cancelled
4578,2023-11-14,18025,2023-11-21,7,Cancelled
4579,2025-06-18,7268,2025-06-23,5,Delivered
4580,2025-03-25,4407,2025-03-26,1,Cancelled
4581,2022-12-13,5659,2022-12-20,7,Cancelled
4582,2024-02-22,8864,2024-02-24,2,Delivered
4583,2023-01-06,19464,2023-01-13,7,In Transit
4584,2025-09-09,13092,2025-09-14,5,Delivered
4585,2023-06-06,1338,2023-06-07,1,Delivered
4586,2023-10-28,14651,2023-11-05,8,In Transit
4587,2023-03-09,8053,2023-03-15,6,In Transit
4588,2023-05-19,4086,2023-05-27,8,In Transit
4589,2025-11-15,15094,2025-11-21,6,Cancelled
4590,2024-10-17,3858,2024-10-21,4,Delivered
4591,2025-08-30,13595,2025-09-04,5,In Transit
4592,2024-03-08,5947,2024-03-14,6,In Transit
4593,2023-08-23,9265,2023-08-24,1,Cancelled
4594,2025-02-01,3553,2025-02-08,7,Delivered
4595,2024-08-30,2219,2024-08-31,1,Delivered
4596,2025-03-27,5759,2025-04-04,8,In Transit
4597,2025-01-19,2279,2025-01-28,9,Delivered
4598,2025-06-03,11815,2025-06-07,4,Delivered
4599,2023-02-07,864,2023-02-11,4,Delivered
4600,2023-05-06,19334,2023-05-07,1,In Transit
4601,2025-09-09,19650,2025-09-16,7,Delivered
4602,2025-09-23,7825,2025-09-25,2,Delivered
4603,2023-07-15,10429,2023-07-24,9,In Transit
4604,2024-02-07,13877,2024-02-10,3,In Transit
4605,2024-10-07,8513,2024-10-14,7,Cancelled
4606,2025-07-20,4437,2025-07-26,6,In Transit
4607,2025-07-06,12701,2025-07-11,5,In Transit
4608,2024-03-08,502,2024-03-09,1,Cancelled
4609,2025-02-14,3640,2025-02-20,6,Delivered
4610,2022-12-30,4772,2023-01-05,6,Delivered
4611,2025-03-05,8030,2025-03-14,9,Delivered
4612,2025-04-01,13908,2025-04-09,8,Delivered
4613,2025-02-28,7724,2025-03-06,6,In Transit
4614,2024-03-27,6693,2024-04-02,6,In Transit
4615,2025-06-08,11623,2025-06-09,1,Delivered
4616,2023-10-03,6120,2023-10-10,7,Delivered
4617,2024-11-21,1961,2024-11-24,3,In Transit
4618,2024-01-19,7883,2024-01-22,3,In Transit
4619,2024-11-30,13237,2024-12-05,5,In Transit
4620,2023-06-18,1601,2023-06-20,2,Delivered
4621,2024-03-08,6493,2024-03-09,1,Delivered
4622,2023-05-28,9413,2023-06-05,8,In Transit
4623,2023-08-31,7594,2023-09-02,2,In Transit
4624,2022-12-09,1487,2022-12-14,5,Cancelled
4625,2023-06-06,6273,2023-06-13,7,Cancelled
4626,2022-12-31,613,2023-01-06,6,Delivered
4627,2023-02-16,15692,2023-02-23,7,Cancelled
4628,2025-06-15,4298,2025-06-24,9,Cancelled
4629,2023-08-20,17561,2023-08-23,3,Cancelled
4630,2025-03-18,13816,2025-03-24,6,In Transit
4631,2025-09-04,3137,2025-09-10,6,In Transit
4632,2024-06-30,12538,2024-07-09,9,Delivered
4633,2023-03-06,8494,2023-03-10,4,Cancelled
4634,2025-09-13,4977,2025-09-17,4,Delivered
4635,2023-07-04,2430,2023-07-06,2,Cancelled
4636,2025-09-26,15554,2025-10-03,7,Delivered
4637,2024-01-16,15896,2024-01-18,2,Cancelled
4638,2023-07-26,3103,2023-08-01,6,Cancelled
4639,2024-03-30,11941,2024-04-08,9,In Transit
4640,2025-08-21,18542,2025-08-24,3,Delivered
4641,2023-12-11,303,2023-12-12,1,Delivered
4642,2025-04-17,8846,2025-04-20,3,Delivered
