order_id,customer_id,order_date,payment_method,amount,status
14016,64861,2024-03-28,Wallet,276150.67,Pending
14017,70658,2024-02-14,COD,138555.55,Returned
14018,98541,2023-01-24,BankTransfer,183773.62,Pending
14019,1937,2023-08-23,BankTransfer,498504.29,Pending
14020,5430,2024-01-27,Card,421415.1,Completed
14021,86610,2024-06-11,BankTransfer,72319.78,Returned
14022,88702,2023-07-02,BankTransfer,301466.31,Completed
14023,74567,2023-07-16,Wallet,122632.81,Pending
14024,6291,2024-12-30,Wallet,397272.36,Returned
14025,12929,2024-10-04,COD,131510.44,Cancelled
14026,11563,2024-01-28,COD,221475.49,Completed
14027,87572,2024-10-22,BankTransfer,24863.27,Returned
14028,9112,2025-05-01,Wallet,37477.48,Cancelled
14029,54578,2024-06-29,COD,443707.82,Pending
14030,73631,2023-10-13,Wallet,252374.92,Pending
14031,63755,2024-11-03,COD,310630.29,Returned
14032,86811,2024-05-02,COD,311389.35,Completed
14033,9900,2023-11-01,BankTransfer,66632.12,Pending
14034,16454,2023-03-02,COD,473888.52,Completed
14035,66308,2025-06-26,Wallet,343190.16,Returned
14036,75014,2024-07-13,Wallet,212684.22,Pending
14037,74971,2023-11-03,Wallet,157388.59,Completed
14038,17351,2024-05-23,BankTransfer,499635.08,Returned
14039,23536,2024-09-22,Card,96751.35,Cancelled
14040,38431,2024-07-03,COD,16541.89,Returned
14041,69858,2025-08-30,COD,258449.04,Cancelled
14042,38842,2023-04-25,COD,217947.12,Pending
14043,4526,2023-03-15,BankTransfer,238330.42,Cancelled
14044,82438,2023-02-24,Card,388582.81,Cancelled
14045,33264,2024-07-13,Card,206794.35,Completed
14046,95716,2024-03-29,BankTransfer,354865.06,Returned
14047,61674,2023-06-30,COD,29509.57,Pending
14048,36048,2023-06-28,Card,117710.21,Cancelled
14049,74123,2025-01-11,Wallet,434352.62,Pending
14050,48007,2022-12-17,Wallet,137756.95,Pending
14051,41736,2025-07-19,Wallet,140815.55,Completed
14052,28312,2024-05-11,Card,110847.88,Completed
14053,29018,2024-02-28,BankTransfer,343960.53,Pending
14054,18273,2022-12-09,COD,389157.93,Returned
14055,48675,2023-11-11,Card,451686.33,Returned
14056,21225,2024-06-27,BankTransfer,376499.6,Pending
14057,56692,2024-06-03,COD,455901.06,Cancelled
14058,9481,2024-04-17,Card,318019.01,Returned
14059,63645,2022-12-16,COD,238378.9,Completed
14060,86918,2025-06-08,Wallet,376664.47,Returned
14061,42313,2025-09-23,Card,199433.8,Completed
14062,42946,2024-04-07,COD,315804.21,Pending
14063,46160,2024-03-14,COD,169212.18,Completed
14064,66757,2024-01-13,Wallet,31530.97,Pending
14065,58670,2023-04-04,Card,266931.38,Cancelled
14066,79573,2023-12-15,Card,102812.25,Returned
14067,28389,2025-01-23,COD,400259.13,Cancelled
14068,43801,2025-06-04,Card,131080.88,Cancelled
14069,86862,2024-02-15,Wallet,135775.93,Cancelled
14070,86541,2023-12-06,Card,29108.46,Pending
14071,22538,2024-05-17,COD,455050.44,Returned
14072,22301,2025-08-11,COD,284695.9,Returned
14073,23306,2024-10-06,Wallet,103179.17,Pending
14074,8632,2023-03-20,BankTransfer,376435.7,Cancelled
14075,61741,2024-10-12,COD,268363.64,Completed
14076,99306,2025-10-17,Wallet,338722.87,Returned
14077,84693,2023-11-07,COD,74507.49,Completed
14078,50297,2024-04-11,Card,266338.94,Completed
14079,14742,2024-02-06,COD,384019.87,Returned
14080,51525,2025-11-19,Wallet,74445.46,Cancelled
14081,10978,2023-10-04,Card,323248.37,Cancelled
14082,36723,2024-01-10,BankTransfer,271109.94,Completed
14083,45712,2023-07-06,Wallet,200923.01,Pending
14084,51900,2023-09-26,Card,347929.75,Completed
14085,88825,2025-06-04,BankTransfer,142135.96,Returned
14086,4450,2025-07-08,Wallet,450436.26,Completed
14087,37261,2023-06-14,COD,372149.29,Pending
14088,91923,2023-12-06,BankTransfer,495550.72,Cancelled
14089,46940,2022-12-06,Card,496991.3,Pending
14090,12213,2024-10-05,Card,454673.24,Cancelled
14091,89448,2025-03-09,Wallet,284993.25,Pending
14092,10902,2025-10-13,COD,384604.56,Returned
14093,23503,2024-05-17,Wallet,119610.12,Cancelled
14094,8484,2024-02-03,BankTransfer,274707.2,Cancelled
14095,6103,2025-10-25,Wallet,70566.51,Pending
14096,8658,2023-07-15,Wallet,237593.31,Pending
14097,24103,2024-05-29,Wallet,32420.84,Pending
14098,30538,2023-03-30,Card,51743.38,Returned
14099,32757,2023-06-01,Wallet,199629.48,Returned
14100,96125,2023-07-28,Card,341608.71,Completed
14101,7937,2023-05-13,COD,358922.05,Pending
14102,87033,2025-03-11,Wallet,466317.0,Completed
14103,23676,2023-12-13,Wallet,230222.61,Completed
14104,10937,2023-04-28,COD,170022.72,Returned
14105,35331,2024-09-27,BankTransfer,474376.99,Cancelled
14106,95009,2024-12-13,Card,125355.18,Completed
14107,8600,2024-03-06,BankTransfer,136793.27,Returned
14108,43969,2025-01-31,COD,107243.11,Cancelled
14109,86027,2024-05-20,COD,344077.9,Returned
14110,86287,2025-10-16,Wallet,371792.65,Pending
14111,35658,2025-04-24,COD,260558.36,Returned
14112,9924,2023-09-25,COD,334683.68,Completed
14113,22344,2023-05-06,COD,369622.39,Pending
14114,18015,2025-01-25,BankTransfer,292021.24,Pending
14115,35749,2024-01-23,BankTransfer,29623.67,Pending
14116,28032,2024-03-18,COD,463267.35,Returned
14117,90555,2023-09-10,Card,359725.41,Returned
14118,47411,2025-04-04,BankTransfer,313294.61,Completed
14119,51307,2025-08-06,Wallet,3018.47,Cancelled
14120,6175,2023-09-22,Wallet,498964.15,Cancelled
14121,8988,2025-07-20,COD,152037.07,Returned
14122,83012,2023-07-08,BankTransfer,231006.8,Returned
14123,1448,2023-11-24,BankTransfer,495278.41,Completed
14124,23091,2023-01-09,Card,395514.78,Cancelled
14125,3970,2025-08-18,Card,116195.38,Pending
14126,48878,2023-03-19,Card,224128.53,Returned
14127,7280,2024-05-03,Wallet,248680.27,Returned
14128,66987,2023-06-29,BankTransfer,429093.66,Cancelled
14129,27078,2023-01-21,Card,457779.04,Cancelled
14130,58166,2024-08-30,BankTransfer,200977.99,Cancelled
14131,55651,2025-08-26,COD,94139.05,Pending
14132,6995,2025-02-21,Wallet,87470.14,Completed
14133,79393,2025-04-09,BankTransfer,219466.67,Completed
14134,41672,2024-02-16,Card,355115.9,Pending
14135,90504,2025-12-02,Wallet,112035.76,Returned
14136,14749,2024-10-15,BankTransfer,209637.36,Completed
14137,22518,2024-12-26,COD,397064.44,Returned
14138,29763,2024-09-06,Wallet,339306.91,Cancelled
14139,89940,2024-10-15,Card,394401.17,Pending
14140,45756,2023-08-16,BankTransfer,127753.56,Pending
14141,55219,2023-06-26,BankTransfer,209101.36,Returned
14142,48367,2024-10-31,COD,338218.29,Pending
14143,532,2024-08-06,Wallet,325932.2,Completed
14144,43748,2023-12-07,Wallet,305687.77,Pending
14145,62988,2025-07-07,Card,178741.41,Pending
14146,22293,2024-02-29,Card,204876.02,Returned
14147,99143,2023-10-09,BankTransfer,13135.01,Cancelled
14148,16807,2024-12-16,Card,282196.12,Cancelled
14149,51379,2025-10-05,Wallet,130056.6,Cancelled
14150,81792,2023-12-14,Wallet,290084.61,Returned
14151,72058,2023-01-29,Wallet,91597.08,Returned
14152,36153,2025-04-12,BankTransfer,323180.71,Pending
14153,32422,2024-06-24,BankTransfer,50331.36,Pending
14154,55780,2024-05-10,BankTransfer,163313.38,Cancelled
14155,28792,2023-08-20,Wallet,465234.19,Returned
14156,55523,2024-05-29,Card,241361.52,Cancelled
14157,68862,2025-06-02,BankTransfer,23185.05,Returned
14158,83142,2024-03-18,COD,366292.17,Pending
14159,86478,2024-02-03,COD,7230.75,Pending
14160,95580,2025-04-11,BankTransfer,37803.57,Pending
14161,87159,2024-04-30,COD,247510.33,Cancelled
14162,51492,2024-11-28,COD,126144.26,Returned
14163,93268,2023-03-08,COD,466886.77,Returned
14164,8156,2023-09-17,Card,183425.64,Cancelled
14165,31540,2023-02-25,Wallet,359034.77,Cancelled
14166,99073,2023-12-16,BankTransfer,394139.14,Pending
14167,64215,2023-11-18,BankTransfer,322200.74,Cancelled
14168,21894,2024-04-18,COD,221118.34,Returned
14169,20711,2025-06-30,COD,70710.52,Cancelled
14170,86557,2024-07-06,COD,73239.92,Returned
14171,54212,2024-04-15,COD,138613.17,Pending
14172,45061,2022-12-20,BankTransfer,144421.9,Completed
14173,23852,2023-10-27,BankTransfer,31759.66,Completed
14174,57308,2023-09-28,COD,307201.43,Pending
14175,5416,2025-05-22,BankTransfer,70424.83,Cancelled
14176,78186,2023-06-12,Card,187648.47,Completed
14177,60630,2024-05-03,Wallet,209245.71,Pending
14178,96391,2023-02-16,COD,335710.03,Pending
14179,34917,2023-07-05,Wallet,64778.54,Returned
14180,33163,2025-03-03,Card,163264.0,Pending
14181,66975,2024-06-05,BankTransfer,337636.43,Cancelled
14182,75485,2024-04-11,COD,444152.88,Cancelled
14183,947,2023-09-22,BankTransfer,289154.19,Cancelled
14184,8557,2023-01-11,Card,254737.4,Completed
14185,99067,2025-03-07,Wallet,18385.42,Completed
14186,77302,2023-12-10,COD,211103.75,Cancelled
14187,32194,2024-03-13,Card,398454.1,Completed
14188,9628,2023-08-20,Card,339049.37,Returned
14189,12555,2024-05-09,Card,295294.02,Pending
14190,37220,2023-09-05,BankTransfer,443798.3,Pending
14191,68573,2025-04-16,Wallet,132926.04,Completed
14192,34581,2025-08-12,COD,233009.56,Cancelled
14193,92286,2023-10-21,Card,104253.25,Cancelled
14194,55995,2024-03-17,COD,401707.15,Returned
14195,50251,2024-11-02,BankTransfer,401316.31,Completed
14196,63789,2024-01-29,COD,307571.22,Returned
14197,27146,2024-07-22,Wallet,98660.21,Returned
14198,41933,2023-06-06,Wallet,72157.56,Returned
14199,26126,2025-07-13,Wallet,130262.73,Returned
14200,6353,2023-08-15,Wallet,150951.2,Cancelled
14201,19629,2025-04-11,BankTransfer,272808.13,Pending
14202,71050,2024-04-26,Wallet,298154.37,Cancelled
14203,72128,2023-08-28,Wallet,290941.48,Completed
14204,58058,2023-01-28,Card,90998.17,Completed
14205,37298,2023-11-08,BankTransfer,87529.55,Pending
14206,95592,2023-01-05,BankTransfer,173360.72,Pending
14207,28356,2023-11-10,BankTransfer,271622.7,Completed
14208,90630,2023-04-28,Card,187577.22,Completed
14209,42040,2023-04-16,BankTransfer,463632.01,Cancelled
14210,5203,2025-03-14,COD,287414.12,Returned
14211,80569,2023-09-13,Wallet,183169.02,Returned
14212,55963,2024-05-21,BankTransfer,15614.99,Cancelled
14213,39947,2023-04-16,Wallet,286905.65,Cancelled
14214,49822,2025-01-14,Wallet,7339.06,Completed
14215,69981,2024-10-15,Wallet,385038.46,Cancelled
14216,4556,2024-08-17,BankTransfer,434457.93,Cancelled
14217,61639,2023-07-29,COD,156705.81,Cancelled
14218,11753,2023-07-28,COD,373167.44,Pending
14219,50394,2025-11-16,COD,191016.56,Completed
14220,87484,2025-10-05,BankTransfer,30379.53,Pending
14221,80610,2025-10-09,Wallet,218706.03,Returned
14222,28500,2025-01-21,COD,45069.49,Completed
14223,12982,2025-09-22,COD,57783.93,Completed
14224,64040,2024-03-12,COD,194608.46,Cancelled
14225,83069,2024-02-18,Card,463807.82,Completed
14226,33897,2024-04-25,Card,428195.38,Returned
14227,34691,2025-01-10,Card,124884.87,Completed
14228,84789,2025-09-15,BankTransfer,272618.86,Pending
14229,17936,2023-03-22,Card,204709.34,Completed
14230,75221,2024-07-24,COD,202085.0,Returned
14231,99293,2025-11-30,BankTransfer,48585.01,Completed
14232,3839,2025-02-25,COD,364159.96,Completed
14233,87894,2025-10-10,BankTransfer,361338.85,Completed
14234,4939,2024-09-29,COD,4991.58,Completed
14235,62513,2025-05-17,Card,179010.57,Cancelled
14236,23774,2025-11-22,Card,68586.12,Returned
14237,4589,2023-10-10,COD,246370.09,Pending
14238,29868,2025-10-11,Card,216069.73,Cancelled
14239,67631,2024-03-05,BankTransfer,113870.59,Pending
14240,15717,2024-02-29,Card,338257.25,Pending
14241,57047,2023-03-24,BankTransfer,118251.51,Returned
14242,64820,2023-11-09,BankTransfer,155189.83,Pending
14243,78092,2024-05-07,Wallet,114023.83,Pending
14244,42999,2023-10-05,Card,57237.4,Pending
14245,81927,2022-12-07,Card,62191.22,Pending
14246,51025,2024-05-12,Card,320943.23,Returned
14247,91095,2023-07-01,Card,186364.94,Returned
14248,75787,2023-04-24,Wallet,401289.19,Completed
14249,56428,2024-02-05,COD,418409.12,Returned
14250,17805,2025-09-08,Wallet,80448.43,Cancelled
14251,71491,2023-03-16,BankTransfer,97723.32,Pending
14252,52270,2024-12-28,COD,174618.84,Cancelled
14253,91773,2023-07-18,BankTransfer,263477.43,Returned
14254,92998,2024-08-05,COD,215386.16,Pending
14255,45607,2023-06-04,Wallet,32816.82,Pending
14256,61832,2025-09-03,Wallet,2439.04,Completed
14257,74569,2024-09-21,BankTransfer,448021.35,Cancelled
14258,7359,2025-09-19,BankTransfer,412337.6,Returned
14259,8611,2025-10-04,COD,297633.65,Completed
14260,53759,2024-05-14,BankTransfer,42880.88,Returned
14261,41627,2023-06-25,BankTransfer,190848.58,Returned
14262,97145,2023-09-20,Card,228479.07,Completed
14263,80067,2024-08-03,Wallet,307080.78,Pending
14264,45408,2022-12-23,COD,228823.32,Completed
14265,69237,2025-08-21,COD,248205.82,Completed
14266,39855,2024-03-02,BankTransfer,17305.54,Pending
14267,14116,2025-03-29,Card,71734.07,Pending
14268,41980,2024-06-02,COD,87150.76,Completed
14269,2792,2023-06-07,Wallet,362949.65,Returned
14270,50506,2024-07-08,BankTransfer,190597.22,Cancelled
14271,22756,2023-05-09,Wallet,410732.66,Returned
14272,20321,2024-01-03,Wallet,424335.87,Returned
14273,73669,2023-01-01,Wallet,232105.64,Cancelled
14274,64515,2024-09-18,Card,4067.64,Pending
14275,18538,2024-07-31,COD,495739.34,Completed
14276,4852,2024-10-21,Card,465169.58,Cancelled
14277,30365,2023-01-27,Card,409074.32,Cancelled
14278,85520,2025-03-29,Wallet,213865.64,Pending
14279,84201,2025-10-09,BankTransfer,469099.3,Pending
14280,15168,2025-11-09,BankTransfer,302080.51,Pending
14281,89688,2023-07-24,COD,85755.94,Pending
14282,72939,2024-10-10,Card,441361.37,Completed
14283,55563,2025-03-06,Wallet,97522.79,Cancelled
14284,29375,2023-11-23,Wallet,174625.61,Completed
14285,16268,2024-11-01,Card,38175.81,Completed
14286,23249,2024-05-15,Card,138046.77,Completed
14287,38520,2025-03-23,COD,7667.04,Completed
14288,2668,2023-11-30,Wallet,223012.82,Returned
14289,48568,2022-12-27,BankTransfer,313634.32,Completed
14290,2833,2024-09-25,Card,477763.64,Returned
14291,2963,2024-06-14,Card,345649.6,Completed
14292,15874,2023-01-03,BankTransfer,323485.27,Returned
14293,27225,2025-03-07,COD,198167.45,Returned
14294,86115,2024-05-05,Wallet,103441.31,Pending
14295,3243,2024-03-29,Wallet,127272.24,Cancelled
14296,99206,2023-05-08,BankTransfer,3390.85,Returned
14297,89237,2025-12-05,BankTransfer,168382.78,Cancelled
14298,12601,2025-09-01,Card,445090.4,Cancelled
14299,95448,2023-12-17,Wallet,201315.13,Pending
14300,49037,2024-11-27,COD,299863.5,Cancelled
14301,3555,2023-06-09,Card,189705.11,Cancelled
14302,43033,2023-02-14,Wallet,286144.46,Pending
14303,96577,2023-03-20,BankTransfer,417903.38,Pending
14304,57836,2023-12-22,BankTransfer,490300.2,Pending
14305,42078,2024-02-27,COD,181559.64,Returned
14306,45920,2023-02-18,Wallet,256982.99,Cancelled
14307,47606,2023-03-13,BankTransfer,362434.41,Cancelled
14308,35281,2024-10-20,COD,142739.28,Returned
14309,75945,2025-08-06,COD,186489.18,Pending
14310,69806,2024-06-19,Wallet,384093.33,Completed
14311,38687,2024-01-30,Card,491845.14,Completed
14312,65797,2025-02-14,BankTransfer,455415.78,Returned
14313,68741,2025-07-31,Wallet,65395.87,Completed
14314,91614,2023-09-23,Wallet,461549.25,Cancelled
14315,55273,2025-05-14,Wallet,401805.93,Cancelled
14316,31656,2025-10-21,BankTransfer,70761.14,Returned
14317,99331,2025-05-06,Card,188820.11,Pending
14318,70155,2024-06-23,BankTransfer,437883.93,Cancelled
14319,140,2023-04-10,Wallet,101303.7,Pending
14320,99299,2024-12-25,COD,333100.92,Pending
14321,58391,2025-08-24,COD,410541.43,Returned
14322,31801,2023-06-26,COD,446074.38,Returned
14323,33932,2025-11-21,COD,181544.38,Completed
14324,77924,2024-04-17,COD,430126.19,Cancelled
14325,17826,2023-11-05,BankTransfer,399502.45,Pending
14326,44215,2024-03-11,COD,351112.02,Pending
14327,26139,2025-05-31,Card,133395.21,Pending
14328,50719,2023-08-10,Card,353635.2,Pending
14329,98140,2025-07-14,BankTransfer,480360.83,Completed
14330,29277,2023-11-25,BankTransfer,55568.31,Completed
14331,65052,2023-12-23,COD,63881.34,Returned
14332,99855,2025-04-22,COD,420972.64,Completed
14333,74993,2023-09-05,COD,197479.51,Completed
14334,84150,2024-01-18,BankTransfer,89898.4,Completed
14335,25097,2024-11-22,Wallet,306717.0,Cancelled
14336,44902,2024-06-18,BankTransfer,64972.76,Pending
14337,97913,2023-07-29,Wallet,412104.02,Pending
14338,54201,2024-09-02,Wallet,172581.52,Cancelled
14339,20872,2024-12-23,BankTransfer,465461.78,Cancelled
14340,27648,2023-09-28,COD,481374.49,Pending
14341,99964,2023-08-03,Wallet,89303.31,Cancelled
14342,78640,2024-12-05,BankTransfer,301093.2,Cancelled
14343,18891,2023-09-23,COD,317628.06,Pending
14344,55712,2025-11-12,BankTransfer,192037.85,Cancelled
14345,82900,2023-11-28,BankTransfer,114213.9,Cancelled
14346,4685,2024-12-09,Card,355602.05,Pending
14347,55734,2025-11-22,COD,420428.09,Returned
14348,35045,2025-04-27,Wallet,181903.72,Cancelled
14349,40203,2023-09-29,Card,466844.48,Completed
14350,83522,2023-07-26,BankTransfer,10294.7,Completed
14351,13908,2025-09-22,BankTransfer,200109.82,Returned
14352,5887,2024-10-07,Wallet,382139.65,Cancelled
14353,39521,2025-07-15,BankTransfer,331640.76,Pending
14354,20554,2023-08-05,Card,247696.43,Returned
14355,91428,2023-04-23,COD,337213.95,Pending
14356,43400,2025-04-07,Wallet,309736.96,Pending
14357,20717,2025-03-24,BankTransfer,303824.34,Completed
14358,76321,2025-08-19,COD,279424.91,Returned
14359,95475,2024-06-01,Card,376991.5,Cancelled
14360,19853,2025-03-27,Wallet,326540.77,Cancelled
14361,12333,2025-01-10,Wallet,424924.9,Returned
14362,60123,2023-10-05,BankTransfer,298262.16,Cancelled
14363,96883,2024-12-30,COD,433460.39,Pending
14364,9704,2025-06-02,BankTransfer,145050.69,Cancelled
14365,27933,2024-08-28,BankTransfer,357314.03,Completed
14366,85845,2024-07-01,COD,460800.65,Cancelled
14367,7312,2025-04-17,COD,1957.64,Pending
14368,48928,2025-09-29,Wallet,224541.4,Pending
14369,50804,2023-09-24,COD,302913.8,Pending
14370,69486,2023-11-09,COD,109111.83,Returned
14371,67758,2024-08-18,Wallet,393443.05,Pending
14372,26360,2024-01-18,COD,376187.18,Completed
14373,22893,2023-08-04,COD,72022.97,Pending
14374,39898,2025-06-10,Card,430874.54,Cancelled
14375,9410,2023-10-01,COD,228494.34,Completed
14376,50050,2023-12-14,COD,276265.68,Cancelled
14377,93459,2023-01-08,BankTransfer,379114.22,Cancelled
14378,8107,2025-09-29,BankTransfer,50329.91,Completed
14379,49292,2022-12-22,Wallet,15109.67,Completed
14380,44486,2025-04-17,Wallet,273611.32,Pending
14381,83403,2024-08-31,Card,452901.55,Pending
14382,48349,2024-03-10,Wallet,188670.45,Cancelled
14383,11445,2025-03-15,Wallet,284811.38,Returned
14384,81287,2022-12-26,Card,217646.54,Pending
14385,15213,2025-09-15,BankTransfer,408555.93,Completed
14386,43694,2025-05-14,Wallet,73712.03,Pending
14387,46690,2024-03-18,Card,466394.49,Cancelled
14388,89136,2023-04-10,COD,327362.83,Pending
14389,10547,2025-04-03,BankTransfer,447814.06,Cancelled
14390,5963,2023-06-23,COD,296590.08,Pending
14391,27353,2024-07-20,Card,283453.55,Completed
14392,37246,2023-10-31,BankTransfer,408898.99,Cancelled
14393,72245,2025-09-09,Wallet,70998.62,Completed
14394,35706,2023-05-23,COD,429976.78,Cancelled
14395,83759,2024-12-12,COD,140686.67,Pending
14396,97470,2024-10-08,BankTransfer,165696.41,Pending
14397,87655,2024-02-19,BankTransfer,54857.6,Returned
14398,16315,2024-03-12,BankTransfer,235890.72,Pending
14399,74815,2025-08-14,Wallet,331630.43,Pending
14400,98355,2023-11-14,Card,253349.92,Pending
14401,50991,2023-03-29,Card,312976.63,Cancelled
14402,26913,2024-11-18,Wallet,346771.0,Pending
14403,73611,2024-01-06,BankTransfer,82981.02,Returned
14404,8810,2023-08-19,BankTransfer,268248.9,Pending
14405,41936,2022-12-22,Card,372465.5,Returned
14406,13724,2024-11-11,BankTransfer,370023.91,Pending
14407,79411,2024-03-04,BankTransfer,179745.36,Cancelled
14408,1759,2023-01-25,Wallet,8246.56,Pending
14409,69775,2025-01-14,Card,92479.04,Cancelled
14410,73461,2025-07-07,BankTransfer,332741.67,Cancelled
14411,59940,2023-07-06,Card,320713.99,Returned
14412,90476,2024-07-11,Wallet,393154.05,Pending
14413,96673,2024-08-07,Wallet,32449.03,Pending
14414,635,2023-07-25,Wallet,61782.8,Cancelled
14415,79253,2024-11-27,Wallet,485399.23,Cancelled
14416,10942,2024-05-16,Wallet,236694.78,Completed
14417,99461,2025-03-14,Card,57247.95,Returned
14418,27312,2024-05-01,Card,376191.65,Pending
14419,75251,2024-10-16,COD,10362.41,Pending
14420,55693,2023-01-05,Card,247319.62,Pending
14421,95817,2025-10-18,BankTransfer,291631.49,Returned
14422,77426,2023-09-14,COD,147702.47,Cancelled
14423,39931,2023-12-09,Wallet,237859.49,Pending
14424,11877,2025-05-16,COD,390953.33,Returned
14425,7921,2024-12-04,COD,227818.31,Pending
14426,58989,2024-05-08,Wallet,425202.24,Returned
14427,92984,2024-06-06,COD,465424.22,Completed
14428,1485,2025-10-18,BankTransfer,33398.96,Pending
14429,54192,2025-02-13,Wallet,7057.99,Cancelled
14430,79324,2025-04-12,Wallet,219042.86,Returned
14431,69507,2025-07-06,BankTransfer,22727.23,Pending
14432,20394,2023-02-06,BankTransfer,352487.96,Completed
14433,80849,2025-01-13,COD,29849.64,Returned
14434,67942,2024-10-12,BankTransfer,141031.84,Pending
14435,88939,2024-02-28,Card,424269.64,Completed
14436,49016,2023-09-25,COD,193503.66,Pending
14437,89175,2023-08-27,Wallet,372998.11,Returned
14438,59895,2024-06-12,Card,10710.32,Cancelled
14439,68349,2023-01-20,COD,294502.09,Pending
14440,51047,2024-05-28,COD,202974.53,Completed
14441,87759,2024-05-19,Card,339953.23,Returned
14442,28220,2025-02-22,BankTransfer,390625.11,Pending
14443,63000,2025-01-15,Card,210527.77,Cancelled
14444,97287,2023-09-25,BankTransfer,135962.01,Completed
14445,58757,2023-12-03,Card,253463.31,Cancelled
14446,77830,2023-12-07,Card,264638.61,Pending
14447,71072,2025-10-04,BankTransfer,227015.53,Completed
14448,81437,2023-12-02,Card,161749.25,Returned
14449,14128,2023-12-03,Card,390747.27,Returned
14450,68731,2023-08-20,BankTransfer,184704.13,Returned
14451,44122,2023-10-19,Wallet,4234.54,Returned
14452,46656,2023-02-12,BankTransfer,178509.65,Cancelled
14453,63090,2025-11-21,COD,32606.82,Pending
14454,13847,2023-01-14,BankTransfer,93734.06,Completed
14455,8265,2024-09-19,Wallet,133898.07,Cancelled
14456,50250,2024-06-27,Card,438293.08,Cancelled
14457,32151,2025-11-09,Wallet,193065.48,Returned
14458,19359,2023-12-14,COD,341137.66,Completed
14459,57438,2025-03-18,Wallet,384767.39,Returned
14460,65951,2025-05-22,COD,283697.01,Pending
14461,83741,2025-05-15,Card,178339.34,Cancelled
14462,68112,2025-04-04,Card,29036.64,Cancelled
14463,18599,2024-12-11,Wallet,5246.43,Pending
14464,70910,2025-03-31,Card,102690.29,Pending
14465,93308,2024-04-19,Wallet,351758.94,Pending
14466,86136,2024-03-19,Card,296716.78,Cancelled
14467,37968,2024-11-22,Wallet,217508.32,Pending
14468,69530,2024-02-27,Wallet,183410.27,Completed
14469,95711,2024-10-08,Wallet,358327.04,Completed
14470,79347,2024-06-28,Card,7717.96,Cancelled
14471,8724,2023-01-24,BankTransfer,240807.03,Completed
14472,87011,2025-09-28,BankTransfer,93093.44,Pending
14473,66588,2023-07-17,Wallet,73525.65,Returned
14474,47186,2025-01-10,BankTransfer,499141.81,Cancelled
14475,33272,2023-03-31,BankTransfer,93526.79,Returned
14476,69258,2023-03-17,Card,62376.07,Returned
14477,9407,2025-09-19,Card,57702.3,Cancelled
14478,12289,2024-03-09,Card,24859.67,Pending
14479,13868,2025-07-09,BankTransfer,82996.26,Completed
14480,61353,2023-11-21,Wallet,488741.46,Pending
14481,85527,2025-10-25,BankTransfer,493397.03,Returned
14482,92386,2025-11-15,Wallet,49661.83,Pending
14483,85442,2022-12-12,COD,427994.89,Cancelled
14484,62381,2025-07-13,Wallet,258718.16,Cancelled
14485,85435,2025-08-13,Wallet,33811.18,Completed
14486,71912,2023-11-06,BankTransfer,286658.75,Completed
14487,80126,2025-06-10,Wallet,262049.62,Pending
14488,33905,2023-03-21,Wallet,252289.97,Returned
14489,61631,2024-04-16,BankTransfer,29644.56,Completed
14490,18595,2025-10-03,COD,201421.16,Pending
14491,87980,2024-03-06,BankTransfer,248913.01,Pending
14492,61104,2025-09-15,BankTransfer,332414.11,Cancelled
14493,78164,2025-04-05,COD,16370.37,Cancelled
14494,68127,2024-04-30,Card,135829.55,Completed
14495,92734,2025-01-10,Card,241378.7,Cancelled
14496,86287,2024-03-21,BankTransfer,208768.19,Pending
14497,59112,2025-05-24,Card,424438.7,Cancelled
14498,74496,2024-01-31,COD,261508.95,Cancelled
14499,54108,2023-08-29,BankTransfer,39426.15,Pending
14500,21592,2023-06-16,COD,91796.78,Pending
14501,84869,2024-06-14,COD,450725.58,Returned
14502,11207,2023-02-11,Wallet,174566.84,Cancelled
14503,48473,2025-10-18,BankTransfer,158343.55,Completed
14504,15262,2024-11-15,BankTransfer,270115.29,Completed
14505,92414,2025-09-03,Wallet,317833.53,Returned
14506,39641,2025-01-28,BankTransfer,21164.22,Cancelled
14507,64295,2024-11-13,BankTransfer,184120.37,Pending
14508,15506,2025-05-18,Card,167288.48,Cancelled
14509,9351,2023-08-19,Card,376657.14,Cancelled
14510,32337,2024-12-22,Card,475836.45,Completed
14511,31317,2024-02-18,BankTransfer,187751.74,Cancelled
14512,29199,2024-11-10,Card,179504.38,Cancelled
14513,34144,2023-05-04,COD,260006.37,Completed
14514,99621,2024-08-18,Card,212099.27,Returned
14515,24023,2023-09-02,BankTransfer,324487.88,Completed
14516,85147,2022-12-27,BankTransfer,111672.96,Completed
14517,73335,2023-09-05,COD,499167.53,Completed
14518,66274,2023-03-25,COD,156214.71,Completed
14519,79279,2025-05-13,COD,408957.6,Completed
14520,28965,2023-05-21,BankTransfer,450501.63,Cancelled
14521,84384,2025-05-27,COD,72313.95,Returned
14522,1535,2024-09-18,Wallet,317695.78,Cancelled
14523,94629,2023-09-15,BankTransfer,210915.13,Completed
14524,24275,2025-05-09,Card,293213.28,Completed
14525,90905,2025-03-02,Wallet,397774.59,Completed
14526,38238,2024-06-15,Wallet,312527.82,Cancelled
14527,4760,2025-02-15,COD,1138.93,Cancelled
14528,71492,2025-10-17,BankTransfer,154084.68,Pending
14529,27385,2025-04-01,BankTransfer,84358.11,Returned
14530,22601,2025-09-21,Wallet,111093.33,Cancelled
